0.0_SE_5,0.0_SE_10,0.0_SE_20,0.0_SE_40,0.1_SE_5,0.1_SE_10,0.1_SE_20,0.1_SE_40,0.2_SE_5,0.2_SE_10,0.2_SE_20,0.2_SE_40,0.3_SE_5,0.3_SE_10,0.3_SE_20,0.3_SE_40,1_SE_5,1_SE_10,1_SE_20,1_SE_40,2_SE_5,2_SE_10,2_SE_20,2_SE_40,3.0_SE_5,3.0_SE_10,3.0_SE_20,3.0_SE_40,3.1_SE_5,3.1_SE_10,3.1_SE_20,3.1_SE_40,3.2_SE_5,3.2_SE_10,3.2_SE_20,3.2_SE_40,3.3_SE_5,3.3_SE_10,3.3_SE_20,3.3_SE_40,4_SE_5,4_SE_10,4_SE_20,4_SE_40
5.236163194673645,1.6491825057184433,2.841310244834696,2.841310244834696,5.433279048790076,1.7856812695239668,3.2203320643499174,3.3637331444108187,3.5028024163680236,1.102776979892017,1.8349128883281591,1.5471281088226316,3.3910526114405655,0.27367502264096977,1.4914766636782641,1.0074403887205994,5.488984312963205,1.6491825057184433,1.6491825057184433,1.4479226863882044,4.559896208762076,3.7079194152423725,1.9375411884194198,1.2351708405492359,6.329615773225358,2.593681456696157,4.836687326797816,2.03344819119841,2.4537938679513833,0.5322394044140363,1.2630699609049272,1.5714509875294145,3.079116506343265,1.5930113708188027,3.880678069465964,2.6223071537250813,1.6331358244658603,1.5581718341076094,1.9964697971074192,0.5709939364241439,3.9662586845763634,1.890760842836592,1.4124486340450915,1.83923190005124
5.236163194673645,-0,1.003400188687222,1.8428287529169944,5.604532738890131,1.6826747293653281,1.6530451337996823,1.4479226863882044,3.702676810594762,0.9688816174419935,-0,0.9425275756441833,3.5179656778966018,-0,-0,-0,4.982958395960095,0.5698157352531706,1.2351708405492359,1.7467903877711284,4.049892014300691,2.753246190646965,1.8428287529169944,0.8756195044548757,5.993695524557188,3.9349885877958197,3.642192077834859,1.7410345634049165,2.3614826919568195,-0,1.2630699609049272,-0,2.490274962049803,1.3479545588792297,1.4725062635075237,2.424166451799314,2.3394215184778564,1.5581718341076094,0.4863725078161858,-0,3.5146101499563223,-0,0.7515165057137496,-0
5.151807431791261,0.7344171731503439,2.0311220536979793,0.8756195044548757,6.160214474598104,0.2615743433724957,2.8543387199994847,2.5759791641335723,3.4527000910594365,1.102776979892017,1.4077937329196153,0.7154272286125202,3.2637392790385285,0.7675091211323632,-0,-0,5.151807431791261,-0,2.9290440698783575,1.9375411884194198,5.236163194673645,3.1905585889832473,2.5759791641335723,1.1223923470160804,5.151807431791261,2.776132698413079,3.3832780080584417,1.2130057626359598,1.2709083895796485,1.7524830642478053,1.0349048002069108,-0,2.188129815112922,2.0507724974367574,2.321512236969833,2.1215629026502496,2.110326065385614,1.5581718341076094,1.4895141844423672,1.5001622924505806,3.1729513570473498,1.6531498518779681,1.4124486340450915,1.4000736297061491
5.067406706823574,1.7467903877711284,1.5496945877745014,2.841310244834696,6.800077178752933,1.470240667216369,3.0379206997500146,2.664816172230987,3.5528487448037795,1.57655240937331,1.7313793522462955,2.856556391340394,4.273208611715182,0.5678238418983345,1.4914766636782641,0.8299353624110887,5.320476437578791,2.486687821121959,1.9375411884194198,2.841310244834696,6.161704057389776,4.049892014300691,3.536147965011623,2.123728691384597,9.007992254443296,4.37367206634312,5.766478020938507,0.2260755431242342,3.2653897220191546,0.5322394044140363,1.6733110564674654,-0,4.226600530395912,2.6983901704797555,3.4978323462594036,1.4810986146243144,3.2250919276310555,2.3118908869893975,1.4895141844423672,-0,3.5146101499563223,1.948875402889706,1.9563792248630905,2.4506082171038295
4.982958395960095,-0,-0,1.2351708405492359,7.226073683823993,1.6826747293653281,2.3882964130705626,2.0311220536979793,3.3523162897017427,1.102776979892017,2.0375536614053034,-0,2.749236796650511,0.5678238418983345,1.4914766636782641,-0,3.3637331444108187,1.9375411884194198,1.3433282226418026,0.35008943118028996,2.9290440698783575,2.2154900791241654,1.8428287529169944,0.7344171731503439,4.305268680308521,2.409334973851415,3.209756753082477,0.6861973213012056,1.6912197475059136,1.1112216334193734,2.236701658205456,-0,1.8772388745834092,1.5930113708188027,2.7204493522317765,2.424166451799314,0.2900695843073085,-0,1.7484390201053732,-0,2.4178957751809285,-0,-0,0.8909237980824115
4.8139075097824104,-0,2.396887192751814,1.3433282226418026,4.574278104640397,0.5289585252486468,1.7044033177561588,3.7935940429597657,3.2012458822239136,-0,1.175007667040975,1.655749289913479,2.878804480660783,-0,-0,1.1684097877328141,6.245671450104699,1.6491825057184433,2.3065131022045287,1.6491825057184433,3.2772491423281043,1.003400188687222,1.9375411884194198,1.8428287529169944,5.320476437578791,2.032704342829576,2.1413033481957786,0.5043572298567679,1.6912197475059136,-0,0.7732798019274263,1.13180151260367,1.5519750110014907,0.3135726425406578,2.321512236969833,1.914801864768222,1.1014875564122417,1.5581718341076094,0.8998181473636353,1.5001622924505806,4.302913088847835,0.988579905977163,-0,1.624554361294121
4.8139075097824104,1.3433282226418026,-0,0.7344171731503439,4.444916193934903,-0,2.004068231139135,1.3433282226418026,3.1507431602271465,0.8228773585552407,1.4077937329196153,0.9425275756441833,2.3551642298279427,0.27367502264096977,-0,-0,4.47509472252455,-0,0.7344171731503439,-0,3.450027660567965,3.1036423581706263,1.4479226863882044,1.1223923470160804,3.8791417307522744,0.967886608740373,2.4597783563093,1.1551691308809067,2.4537938679513833,-0,1.0349048002069108,-0,2.188129815112922,1.5930113708188027,1.4725062635075237,1.1219999341793139,1.378055075219642,1.2817485562846744,1.7484390201053732,0.5709939364241439,4.190857703206861,0.19751549761124643,-0,1.83923190005124
4.729298616942683,1.4479226863882044,2.0311220536979793,0.7344171731503439,4.228919082219152,1.7856812695239668,2.7157269219399778,2.9290440698783575,2.9987402092973046,1.4642444582851828,2.7180542089779323,3.2376107543772275,2.3551642298279427,1.9687840933919838,1.6296591880111269,1.0074403887205994,5.067406706823574,2.753246190646965,0.35008943118028996,0.8756195044548757,4.559896208762076,3.2772491423281043,2.664816172230987,2.0311220536979793,4.390220506544956,3.5819248810155515,2.8598582142770943,1.4330613515640072,1.6912197475059136,1.1112216334193734,1.6733110564674654,-0,2.9820006369756547,3.1173627907157897,2.1176380831650943,2.7205514047672867,2.56457871617182,2.0683669908073163,0.8998181473636353,1.2361578165569986,3.000843865312034,2.1208381468074027,1.7451675471487762,1.2824915102117886
4.729298616942683,1.3433282226418026,-0,-0,6.970523787276135,2.085789278733469,0.9050044778525628,2.2154900791241654,4.692922659676278,-0,0.7688284302148021,1.2016343945564945,2.6188708625725545,-0,-0,1.318987672497923,4.8139075097824104,1.8428287529169944,1.2351708405492359,0.5698157352531706,3.450027660567965,1.7467903877711284,2.3065131022045287,-0,6.665182550434726,2.2225811663548023,3.209756753082477,0.9716011606686458,2.9978239592897817,1.1112216334193734,0.4188304176735088,-0,3.5605364889514903,1.3479545588792297,2.91679525775747,2.324117310176014,2.3394215184778564,0.5895544380918316,0.8998181473636353,1.7478991314800312,3.853682894387983,-0,-0,0.9621532226062525
4.644629458936676,-0,2.123728691384597,1.5496945877745014,5.090288574119625,0.5289585252486468,2.8543387199994847,3.1905585889832473,2.84589305474171,-0,1.4077937329196153,1.320942155902715,2.878804480660783,1.9687840933919838,1.4914766636782641,1.0074403887205994,4.729298616942683,1.8428287529169944,1.8428287529169944,2.396887192751814,4.135110484291835,4.135110484291835,4.135110484291835,2.486687821121959,6.0777124777683875,4.022931754305061,3.4697500150360217,2.128625514864507,2.0803867802418257,1.5504078815623064,1.4736013834637334,-0,2.6883900739147877,1.3479545588792297,1.90947879197699,2.0187933919237464,2.7868134786607506,2.5508136726241304,1.7484390201053732,-0,3.05832333038173,1.6531498518779681,1.526109491965774,2.300952912761812
