"","0.0_SE_5","0.0_SE_10","0.0_SE_20","0.0_SE_40","0.1_SE_5","0.1_SE_10","0.1_SE_20","0.1_SE_40","0.2_SE_5","0.2_SE_10","0.2_SE_20","0.2_SE_40","0.3_SE_5","0.3_SE_10","0.3_SE_20","0.3_SE_40","1_SE_5","1_SE_10","1_SE_20","1_SE_40","2_SE_5","2_SE_10","2_SE_20","2_SE_40","3.0_SE_5","3.0_SE_10","3.0_SE_20","3.0_SE_40","3.1_SE_5","3.1_SE_10","3.1_SE_20","3.1_SE_40","3.2_SE_5","3.2_SE_10","3.2_SE_20","3.2_SE_40","3.3_SE_5","3.3_SE_10","3.3_SE_20","3.3_SE_40","4_SE_5","4_SE_10","4_SE_20","4_SE_40"
"GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT",3.80915241184237,0,0,1.36458148381464,3.81534316900474,0,0,1.07670489362575,0.599428460409654,0,0,0,2.38040327112975,0,0,0.496756413455519,2.48617390311913,0,0,0,2.38503277869719,0,0,0,2.58598451898645,0,0,0,0.117360193618651,0,0,0,0,0,0,1.00274614646758,0,0,0,0,0,0,0,0
"GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",3.80915241184237,0.909845979446959,1.07670489362575,1.22639087640346,2.77077446427098,0,3.20989221653462,0,1.5357153027031,0,2.34431982717604,0,1.38061535495489,0,1.1046074763281,0,1.07670489362575,0,1.61809774851774,0,1.22639087640346,1.22639087640346,2.97462244831816,0,1.73678238701503,0.394284634546776,2.40624688959951,0,0,0,0,0,0,0,0,0,0,0,0.571549888288891,0,0,0,0,0
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION",3.80915241184237,0,0.452213306864877,1.07670489362575,5.52135204838534,0,1.09045075419518,4.25846093614995,2.77831145668528,0,1.36365582643601,0,2.67473148185799,0,0,1.61667453441314,4.87715362701531,1.22639087640346,0.909845979446959,0,3.80915241184237,2.87883324957921,2.07162571157637,0,5.22678995522778,1.97810813288142,4.45971114006539,0,1.91953569218175,0,1.52425643847142,0,1.83041946676661,2.32149225311863,3.62872967413971,3.31449458706286,1.27530868450032,1.18914306279701,0.571549888288891,0,1.84197817567838,0,0.661080139329617,0
"GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",3.80915241184237,0.452213306864877,0,0,6.31080370474767,0,1.24586774767537,0,2.13174765992293,0,0,0,2.07268444472767,0,0,0,3.98978586294352,1.36458148381464,0,0,4.16917891979175,2.07162571157637,1.73678238701503,0,8.14041090547987,2.30605173920385,2.60715083467041,0,2.35539619710929,0,0,0,1.83041946676661,0,1.32443422870218,1.3320972000826,1.27530868450032,0,0,0,1.9885262756086,0,0,0
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING",3.80915241184237,1.73678238701503,0.452213306864877,0,4.6326563385107,0,4.49361950960976,0.71384177835541,3.75726327101454,0,2.34431982717604,0,1.56841922542876,1.40859063447878,0.576644957876924,0,2.87883324957921,0.909845979446959,1.22639087640346,0,3.53544516743335,3.35077326297947,3.62708661826703,1.49448103573325,6.09232538787949,3.96678301654906,3.46516965205678,1.97803515239121,0.117360193618651,0,0,0,1.7017428880222,0.803555845418372,2.57210251444698,2.34721467171822,1.8923292024025,1.70518260897327,0,0,1.17491680022915,1.61430208266653,0,0
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING",3.80915241184237,0.909845979446959,1.49448103573325,0,5.34476766958479,0,2.96197852786542,2.07162571157637,3.86270817123818,0,2.11969709658798,0,1.91175712856238,0,2.11899502208614,0,2.97462244831816,0,2.17800032672136,1.07670489362575,2.6846157972517,1.61809774851774,2.7821956538998,0.71384177835541,4.96478968168921,2.41141649831511,2.90009571964558,0,1.80396358476718,0,0,0,1.7017428880222,0.803555845418372,1.32443422870218,2.11571454447706,0,0,0,0,1.7666267811907,0.281331955197292,0.887245426785932,0
"GOBP_PROTEIN_ACETYLATION",3.80915241184237,0,0,0,5.25628556978873,0,2.17822175768262,1.36458148381464,3.59813529549314,0,1.36365582643601,0.411630080821076,2.38040327112975,0,1.30448777722342,0,4.52485161937538,0,1.73678238701503,0,3.53544516743335,2.38503277869719,1.96292765631485,0,4.61321171006572,0,2.60715083467041,0,0,0,0,0,0,1.52108007855965,0.99107669148982,2.11571454447706,0,0,0,1.07850273202096,2.92260931066036,0,0,0
"GOBP_PROTEIN_DEPHOSPHORYLATION",3.80915241184237,0.452213306864877,1.49448103573325,0.909845979446959,5.43312101746679,0,3.11128731171132,2.07162571157637,3.49133919112301,0.97532962330905,1.88493563876569,0,1.7443664926465,0,1.1046074763281,0,4.70137468988899,0,1.85149114493945,0,2.97462244831816,0,2.6846157972517,0,6.00621458657628,1.74581895114674,2.50735034945582,1.92132041575382,2.03202389640079,0.715388962983461,1.52425643847142,0,0.718778967361393,0.803555845418372,2.11412041187967,1.3320972000826,1.27530868450032,0,1.07937749475106,0,1.9885262756086,0,0,0
"GOBP_PROTEIN_HETEROOLIGOMERIZATION",3.80915241184237,0,0,0,3.30199288294998,0,0,0,1.87811150189004,0,0,0,0.646295088443371,0,0,0,0,0,0,0,2.07162571157637,0,0,0,2.07162571157637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION",3.80915241184237,0,0,0,4.27207872706795,0,0,1.73678238701503,1.87811150189004,1.45685847477068,0,0,2.07268444472767,0,0,0,3.80915241184237,0,0,0,3.35077326297947,1.61809774851774,1.36458148381464,2.7821956538998,3.35077326297947,0,0.506332366849005,0,1.56077734624545,0,0.528694435845756,0,0,0,0,1.47768180892336,0,0,0,0,2.66703593397781,0,0,1.05398443727645
"GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE",3.80915241184237,0,2.38503277869719,0,4.54284673072179,0,2.8107430939022,1.85149114493945,2.89067327237161,0,0.867072629672693,0,2.81821477014205,0,0,0,3.25766161527005,1.07670489362575,0,1.07670489362575,3.06964451296171,1.61809774851774,0,0,4.78935185020032,1.4966307876381,3.27925446882464,0,0,0,0,0,1.95489393379913,1.80610707586465,2.34709638643289,0,0,0,0,0,1.9885262756086,0.917017558126441,0,0
"GOBP_PROTEIN_MATURATION",3.80915241184237,1.49448103573325,1.49448103573325,0,4.94548003674927,0,5.13856626861535,0,1.81230190712351,1.59551047110043,1.36365582643601,0,2.22856486645095,0,0,0,4.25846093614995,1.61809774851774,2.17800032672136,0,4.43628217993067,3.98978586294352,3.25766161527005,1.36458148381464,5.92001737595166,4.059421999731,3.37247385475278,0,0.983992379798746,0.715388962983461,0,0,1.27751421181732,1.20072264130338,2.34709638643289,0,2.16450473794573,0.363078486105345,0,0,3.2957633396349,1.76010096237311,1.39119964082224,0
"GOBP_PROTEIN_TARGETING_TO_VACUOLE",3.80915241184237,0,0,0,4.81168368241484,0,2.39516571337042,0,0,0,1.21446369929316,0,0,0,0,0,3.62708661826703,0,0,0,2.28238077474637,0,1.07670489362575,0,4.87715362701531,2.08970967256407,3.64915428050207,0,0.983992379798746,0,0.952883340626909,0,1.56781847123764,0,1.87014326604908,0,0.880425686984323,0,0,0,1.84197817567838,0,0.661080139329617,0
"GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS",3.80915241184237,0,0,0,4.76699722259208,0,0.819621328314137,0,2.49141005219437,0,0,0,2.07268444472767,0,0,0,2.7821956538998,0,0,0,1.61809774851774,0,0,0,3.71831210214621,0,0,0,0,0,0,0,1.7017428880222,0,0,0,1.8923292024025,0,0,0,0.849240905985904,0,0,0
"GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION",3.80915241184237,1.22639087640346,1.73678238701503,1.73678238701503,6.04848064709367,0,1.52392812022922,1.85149114493945,2.94642072354991,0,1.05151853551558,0,1.91175712856238,0,0,0,4.43628217993067,0.452213306864877,0,0,4.61321171006572,2.38503277869719,1.49448103573325,0,5.92001737595166,1.86366646272628,3.27925446882464,1.14646198433666,0.117360193618651,0,0,0,0.933827115829518,0.803555845418372,2.57210251444698,0.549244822815924,2.16450473794573,0,0,1.07850273202096,2.47055628733598,1.29730232943296,0.887245426785932,0
"GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION",3.80915241184237,0,0,1.61809774851774,5.69747081548801,0,2.5534465044917,1.96292765631485,2.06959898426769,0,0,0,1.56841922542876,0,0,0,4.16917891979175,0,0.71384177835541,1.85149114493945,4.61321171006572,3.98978586294352,3.44335347576739,1.07670489362575,5.57428044480406,3.40292402576736,4.01242059772744,2.19838461408991,0.563991382077484,0,0,0,2.53546081505944,2.07053906652247,2.79109830007239,3.31449458706286,0,0.73206299848736,0,0,1.7666267811907,0,0,0
"GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION",3.80915241184237,0,0,0,6.48529714380998,0,1.95242836637705,0,2.54956989626562,0,0,0,1.7443664926465,0,0,0,4.25846093614995,0,1.61809774851774,1.85149114493945,4.16917891979175,3.98978586294352,3.98978586294352,2.28238077474637,6.77851181615829,2.71892544486738,3.18546416335053,0,1.43109761242787,0,0,0,1.56781847123764,1.52108007855965,0.99107669148982,1.3320972000826,2.16450473794573,1.54471964375719,0,0.59875176228435,2.47055628733598,0,0,1.22097942296917
"GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION",3.80915241184237,0,0,0,4.85632546721999,0,0,0,3.11211962718381,0,0,0,1.7443664926465,0,0,0,5.40077643339319,0,0,0,2.58598451898645,0,0,0,3.25766161527005,0,0,0,0.983992379798746,0,0,0,0,0,0,0,0,0,0,0,2.20004084117972,0,0,0
"GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION",3.80915241184237,0,0,0,4.6326563385107,0,0,0,2.89067327237161,0,0,0,2.95973155044287,0,0,0,4.52485161937538,0,0,0,3.62708661826703,0,0,0.452213306864877,3.80915241184237,0,0.941231128125052,0,1.56077734624545,0,0,0,1.56781847123764,0,0.525634345545382,0.549244822815924,1.60046645431698,0,0,0.59875176228435,2.20004084117972,0,0,0.261195210037597
"GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",3.80915241184237,0,0,0.909845979446959,5.78536943843526,0,0,1.85149114493945,2.94642072354991,0,1.21446369929316,1.2620291547354,2.38040327112975,0,0,0,4.52485161937538,0,0,0,3.35077326297947,0,0,0.71384177835541,3.80915241184237,0,1.87356248025743,2.14417140926146,1.80396358476718,0,0,0,1.42715583291534,0,0.99107669148982,1.17550777708045,1.27530868450032,0,1.44703435339669,1.07850273202096,2.47055628733598,0,0,0.86440363369654
"GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION",3.80915241184237,0,1.85149114493945,0,4.90092384525212,0,3.7893507750468,3.44335347576739,2.37371687415026,0,0.867072629672693,0.708252888633097,2.38040327112975,0,0,0,5.05226897249176,1.61809774851774,1.73678238701503,0,3.89963530172352,2.87883324957921,2.38503277869719,0,6.52170799712526,3.30729536364479,4.45971114006539,1.56180222668035,2.14191974901496,0,0.528694435845756,0,2.53546081505944,0,2.57210251444698,1.8733761076217,0,0.73206299848736,1.44703435339669,0,2.47055628733598,1.53870514060322,1.53327305667618,0
"GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",3.80915241184237,0,0,0,5.34476766958479,0,2.00986995708301,0,2.60731360458685,0,0,0,1.38061535495489,0,0,0,3.53544516743335,0,0,0,3.71831210214621,2.87883324957921,0.71384177835541,0,5.92001737595166,1.86366646272628,1.75925073054305,0,1.91953569218175,0,0,0,1.56781847123764,0.803555845418372,2.34709638643289,1.74672022275394,1.27530868450032,0,0,0,3.35701426643991,0,0,0
"GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION",3.80915241184237,0,0,0.452213306864877,6.57243698452864,0,1.95242836637705,1.36458148381464,3.32993765390669,0,0,0,2.81821477014205,0,0,0,3.89963530172352,1.73678238701503,1.85149114493945,2.17800032672136,4.70137468988899,3.98978586294352,4.43628217993067,0.909845979446959,7.54595324991546,4.60938910925638,3.37247385475278,0,2.56222336076486,0,0,0,1.95489393379913,1.52108007855965,0.525634345545382,1.8733761076217,0.880425686984323,1.18914306279701,0,0,2.13049341252151,0,0,0.63218855533903
"GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",3.80915241184237,0,0,0,5.78536943843526,0,0,0.71384177835541,3.11211962718381,0,0,0.411630080821076,3.23791588525807,0,0,0,4.25846093614995,0,0,0,3.71831210214621,0,0,0,5.57428044480406,1.06505032876199,0,0,0.983992379798746,0,0.528694435845756,0,1.27751421181732,0,0.525634345545382,1.61525413450942,0,0,0,0,2.0600217985903,0,0,0
"GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE",3.80915241184237,0,0,0,6.13600401875212,0,0,0.71384177835541,2.83464269897745,0,0,0,3.64589246844167,0,0,0,3.25766161527005,0,0.909845979446959,0,3.44335347576739,2.58598451898645,1.61809774851774,0,7.37574912860375,2.19890888123122,0.751344300556288,0,2.35539619710929,0,0,0,0.421400511214819,0,1.32443422870218,0,1.27530868450032,0.73206299848736,0,0,1.9885262756086,0,0,0
"GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",3.80915241184237,0,0.452213306864877,0,5.25628556978873,0,4.26071521880902,0,1.60720877473536,0,0,0,0.646295088443371,0,0.576644957876924,0,4.70137468988899,1.96292765631485,2.38503277869719,1.36458148381464,4.43628217993067,5.13959981827176,4.25846093614995,1.61809774851774,5.487585764671,4.88133131375556,3.091049473716,0.402096513904923,2.03202389640079,0,0,0,0.933827115829518,2.32149225311863,1.87014326604908,0,0.880425686984323,1.85818627766235,0,0,2.53657835040682,0,1.07407008000843,0
"GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY",3.80915241184237,1.07670489362575,1.73678238701503,1.73678238701503,6.13600401875212,0,1.95242836637705,2.17800032672136,3.22143470169142,0,0,1.54901626212615,2.07268444472767,0,0,0,3.06964451296171,0,0,0,2.7821956538998,2.07162571157637,0,0,4.70137468988899,1.4966307876381,3.091049473716,0,1.91953569218175,1.63767395780456,0.952883340626909,0,1.42715583291534,0.803555845418372,2.57210251444698,2.45987553461538,1.60046645431698,1.18914306279701,1.44703435339669,0,2.47055628733598,0,0,0
"GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY",3.80915241184237,0,0,0,5.69747081548801,0,0,1.49448103573325,1.81230190712351,0,0,0,1.7443664926465,0,0,0,3.71831210214621,0.452213306864877,1.36458148381464,0,3.53544516743335,2.58598451898645,1.61809774851774,0,4.07962684308179,2.51523029660603,0.941231128125052,0.796716733931777,0,0.715388962983461,0,0,1.7017428880222,0.803555845418372,0.525634345545382,2.11571454447706,0,0,0,0,2.13049341252151,2.03547836287431,0.887245426785932,0
"GOBP_RESPONSE_TO_ETHANOL",3.80915241184237,0,0,0,5.03447051462401,0,0.432599658517866,1.36458148381464,2.72166043324654,0,0,0,1.56841922542876,0,0,0,2.58598451898645,0,0,0,2.58598451898645,0,0,0,3.89963530172352,0,0,0,0,0,0,0,1.11526378187577,0,1.32443422870218,0.549244822815924,2.16450473794573,0,0,0,1.91589061291624,0,0,0
"GOBP_RETINA_HOMEOSTASIS",3.80915241184237,1.07670489362575,2.17800032672136,0,4.36257228567511,0,3.20989221653462,1.36458148381464,3.54481272737665,0,1.88493563876569,1.93117450257189,2.95973155044287,0,1.1046074763281,0,3.62708661826703,1.22639087640346,2.58598451898645,1.85149114493945,4.07962684308179,2.7821956538998,3.53544516743335,2.7821956538998,5.92001737595166,2.41141649831511,3.83149430223572,0,1.68466524511409,0,0,0,0,0,1.32443422870218,0,0.880425686984323,0.73206299848736,1.44703435339669,0,1.52976946077778,0.281331955197292,0,0
"GOBP_SELECTIVE_AUTOPHAGY",3.80915241184237,0,0,0,2.67141741989168,0,0.181169841048504,0,1.60720877473536,0,0,0,0,0,0,0,1.07670489362575,0,0,0,1.73678238701503,0,0,0,2.48617390311913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849240905985904,0,0,0
"GOBP_SEQUESTERING_OF_CALCIUM_ION",3.80915241184237,0,0,0,5.25628556978873,0,1.71423595756616,0,2.25394815701916,0,0,0,0.646295088443371,0,0,0,3.53544516743335,0,0,0,2.48617390311913,0.452213306864877,0,0,4.70137468988899,1.06505032876199,1.98470192886459,0,1.56077734624545,0,0,0,1.7017428880222,1.52108007855965,1.61009559356554,1.61525413450942,2.16450473794573,0.73206299848736,0,0,0.849240905985904,0,0,0
"GOBP_STEROL_HOMEOSTASIS",3.80915241184237,0,0,0,5.69747081548801,0,0,0,3.00190119759703,0,0,0,1.17524132223516,0,0,0,4.16917891979175,1.49448103573325,0,0,2.87883324957921,0,0,0,6.35017598429754,2.91830669608051,2.50735034945582,1.4318399142466,1.68466524511409,0,0,0,1.42715583291534,0,0,0.549244822815924,0.0839795182568152,0,0,0,2.13049341252151,0,0,0
"GOBP_SYNAPTIC_VESICLE_PRIMING",3.80915241184237,0,0,0,4.67748495019026,0,1.38921950130066,1.73678238701503,3.11211962718381,0,0,0,1.91175712856238,0,0,0,0,0,0,0,2.07162571157637,0,0,0,2.17800032672136,0,1.98470192886459,0,0,0,0,0,0,1.52108007855965,2.79109830007239,0,1.60046645431698,0,1.76461998343577,0,0.849240905985904,0,0,0
"GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION",3.80915241184237,0,0,0,5.96086986356039,0,3.16067718973572,0.452213306864877,2.31411232724506,0,0,0,2.95973155044287,0,0,0,3.25766161527005,1.36458148381464,0.71384177835541,0,4.78935185020032,3.35077326297947,3.25766161527005,1.49448103573325,7.12009857085715,3.11421985477264,3.18546416335053,0,2.45953301486441,0,1.64633760705618,0,2.75480947231993,1.52108007855965,0.525634345545382,1.17550777708045,1.27530868450032,0.73206299848736,0,0,1.9885262756086,0,0,0
"GOBP_TRANSPORT_ALONG_MICROTUBULE",3.80915241184237,1.49448103573325,3.98978586294352,1.07670489362575,5.25628556978873,1.81894724826442,5.77579669468772,3.62708661826703,2.94642072354991,0,4.92790989140664,1.93117450257189,2.07268444472767,0,2.6798830476684,0.818787769979332,4.25846093614995,0.71384177835541,3.89963530172352,0,3.71831210214621,3.06964451296171,3.71831210214621,2.07162571157637,4.07962684308179,2.19890888123122,4.05745417638444,0,2.66363759923153,1.08591604630534,1.39628515704654,0,2.86259877667829,1.52108007855965,3.62872967413971,2.78853180079081,0.880425686984323,0,1.76461998343577,0,2.47055628733598,0,1.79758046354451,0.261195210037597
"GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS",3.71831210214621,0,0,0,4.98999521622577,0,0.819621328314137,0,3.11211962718381,0,0,0,1.17524132223516,0,0,0,3.35077326297947,0,0,0,2.58598451898645,0.71384177835541,0,0,3.62708661826703,0,1.10481357608076,0,0.563991382077484,0,0,0,3.07508191301223,1.20072264130338,2.57210251444698,1.61525413450942,1.8923292024025,0,0.571549888288891,0,1.44622406500528,0,0,0
"GOBP_CELLULAR_DEFENSE_RESPONSE",3.71831210214621,0,0,0,6.48529714380998,0,0,0,2.31411232724506,0,0,0,3.51094164235501,0,0,0,2.87883324957921,0,0,0,4.43628217993067,1.96292765631485,0,0.452213306864877,7.63099126484302,2.19890888123122,1.10481357608076,0,2.35539619710929,0,0,0,1.83041946676661,0,0,0,2.16450473794573,1.54471964375719,0,0,0,0,0,0
"GOBP_CELLULAR_RESPONSE_TO_VIRUS",3.71831210214621,0,0,1.96292765631485,2.62133301415149,0,0,0,1.3865788205786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99107669148982,0.549244822815924,0,0,0,0,0,0,0,0
"GOBP_DEMETHYLATION",3.71831210214621,0,0,0,2.31400611058756,0,0,0.71384177835541,1.46227578616086,0,0,0,1.7443664926465,0,0,0,2.58598451898645,0,0,0,0.71384177835541,0,0,0,2.28238077474637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44622406500528,0,0,0
"GOBP_EPIDERMAL_CELL_DIFFERENTIATION",3.71831210214621,0.909845979446959,0,0,2.96662845200965,0,0,0,1.3865788205786,0,0,0,1.7443664926465,0,0,0,3.44335347576739,0,0,0,2.28238077474637,0,0,0,2.87883324957921,0,1.64109621842916,0,0,0,0,0,0,0,1.61009559356554,2.34721467171822,0,0,0,0,1.44622406500528,0,0,0
"GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS",3.71831210214621,0,0,0,4.67748495019026,0,2.06661261645004,0,2.00666369745159,0,0,0,1.7443664926465,0,0,0,4.34749010393707,1.49448103573325,0,0,2.38503277869719,1.36458148381464,0,0,3.06964451296171,0,0.327495026626483,0,0,0,0,0,0,0,0.525634345545382,0,0,0.363078486105345,0,0,2.7315487113184,0,0,0
"GOBP_GOLGI_TO_VACUOLE_TRANSPORT",3.71831210214621,0,0,0,2.41788725420625,0,0,0,0,0,0,0,1.17524132223516,0,0,0,2.6846157972517,0,0,0,2.7821956538998,1.49448103573325,0,0,4.07962684308179,0,0,0,0.117360193618651,0,0,0,0,0,0,0,0,0,0,0,1.17491680022915,0,0,0
"GOBP_GRANULOCYTE_MIGRATION",3.71831210214621,0,1.36458148381464,0,5.78536943843526,0,2.17822175768262,0,3.27578249775559,0,0,0,2.07268444472767,0,0,0,4.16917891979175,1.61809774851774,1.22639087640346,1.22639087640346,4.96478968168921,3.53544516743335,3.80915241184237,0,6.52170799712526,4.51833831397271,2.30366546727373,0,3.25203223339531,0,0,0,1.83041946676661,2.32149225311863,0,1.47768180892336,2.16450473794573,1.85818627766235,0,0,2.47055628733598,0,0,0
"GOBP_HYALURONAN_METABOLIC_PROCESS",3.71831210214621,0,0,0,4.54284673072179,0,0,0,1.67700685924498,0,0,0,1.7443664926465,0,0,0,1.61809774851774,0,0,0,1.36458148381464,0,0,0,4.16917891979175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44622406500528,0,0,0
"GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNAL_TRANSDUCTION",3.71831210214621,0,0,0,5.43312101746679,0,0,0,1.9428642800491,0,0,0,2.52893890930972,0,0,0,2.87883324957921,0,0,0,3.06964451296171,2.38503277869719,1.07670489362575,0,6.94941457430689,2.08970967256407,1.51819297722522,0,2.56222336076486,0,0,0,1.83041946676661,0,0,0,1.8923292024025,0,0,0,0.967057752172826,0,0,0
"GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY",3.71831210214621,0,0.909845979446959,0,3.81534316900474,0,1.00648270662055,0.909845979446959,0.11471280019083,0,0,0,2.22856486645095,0,0,0,2.07162571157637,0,0,0,2.38503277869719,0,0,0,3.62708661826703,0,0,0,0,0,0,0,0,0,0.99107669148982,1.8733761076217,0,0,0,0,1.7666267811907,0,0,0.481596940627406
"GOBP_MESENCHYMAL_CELL_DIFFERENTIATION",3.71831210214621,0,0,0.452213306864877,3.72299044818488,0,0.711767635268149,1.07670489362575,2.77831145668528,0,0.64283605918011,0,1.38061535495489,0,0,0,4.43628217993067,0.909845979446959,0,0.71384177835541,2.58598451898645,1.22639087640346,1.85149114493945,0,5.487585764671,2.30605173920385,3.091049473716,0,2.03202389640079,0,0,0,1.56781847123764,1.52108007855965,0.99107669148982,2.78853180079081,0,0,0,0,2.20004084117972,0,0,0
"GOBP_MONOAMINE_TRANSPORT",3.71831210214621,0,0,0,6.04848064709367,0,2.28763777941527,1.07670489362575,2.60731360458685,0,1.36365582643601,0,2.81821477014205,0,0.576644957876924,0,3.62708661826703,0,3.16397023181826,0.71384177835541,3.98978586294352,4.78935185020032,2.38503277869719,0,5.13959981827176,1.6238157308473,3.091049473716,0,0,0,0,0,1.7017428880222,0.803555845418372,1.87014326604908,0,1.27530868450032,0.73206299848736,2.05560269779513,0,1.84197817567838,0,0.661080139329617,0
"GOBP_MULTICELLULAR_ORGANISM_GROWTH",3.71831210214621,0,0,0,5.25628556978873,0,0.916828764561214,0.452213306864877,2.19317750972141,0,0,0,2.52893890930972,0,0,0,3.80915241184237,1.73678238701503,0,0,3.98978586294352,0.909845979446959,0.71384177835541,0,5.92001737595166,1.74581895114674,0.941231128125052,0,1.56077734624545,0,0,0,1.95489393379913,0,1.61009559356554,1.3320972000826,1.27530868450032,0,0,0,1.7666267811907,0.670850817171907,0,1.13965180130028
"GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",3.71831210214621,0,0,0,3.90732813752639,0,0,0,2.89067327237161,0,0,0,1.38061535495489,0,0,0,2.6846157972517,0,0,0,3.35077326297947,0.452213306864877,0,0,2.48617390311913,0,0,0,1.29387264182627,0,0,0,1.11526378187577,0,0,1.61525413450942,0,0,0,0,2.60205798949475,0,0,1.37367031874635
"GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT",3.71831210214621,0,0,0,4.67748495019026,0,1.24586774767537,0,2.43280362046931,0,0,0,0.646295088443371,0,0,0,2.6846157972517,0,0,0,2.17800032672136,3.16397023181826,0,0.909845979446959,1.61809774851774,0,0,0,0,0,0,0,1.7017428880222,0,0,0,0,0,0,0,2.47055628733598,0.511958877133067,0,0
"GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS",3.71831210214621,0,0,0,3.67666723629404,0,0,0,0.73420655309966,0,0,0,0.646295088443371,0,0,0,2.6846157972517,0,0,0,0.909845979446959,0,0,0,3.80915241184237,0,0,0,0,0,0,0,0.718778967361393,0,0,0,0.880425686984323,0,0,0,1.44622406500528,0,0,0
"GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY",3.71831210214621,0,0,0.452213306864877,5.25628556978873,0,0.916828764561214,0,1.9428642800491,0,0,0.921695437873608,1.56841922542876,0,0,0,3.25766161527005,1.22639087640346,0,0,2.97462244831816,2.97462244831816,1.96292765631485,0,3.98978586294352,0.891081531475191,1.51819297722522,0,0,0,0,0,0,0.803555845418372,0,1.8733761076217,0,0,0,0,0.337009050276042,0,0,0
"GOBP_NEUTROPHIL_MEDIATED_IMMUNITY",3.71831210214621,0,0,0,4.6326563385107,0,0,0,1.60720877473536,0,0.867072629672693,0,1.91175712856238,0,0,0,3.44335347576739,0.909845979446959,0.71384177835541,0,4.43628217993067,0,0,0,6.26430263216085,2.19890888123122,1.51819297722522,0,2.66363759923153,0,0,0,2.53546081505944,0,0,0,1.60046645431698,0,0,0,0,0,0,0
"GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS",3.71831210214621,0,0,0,4.45282329604094,0,0,0,1.74531457158638,0,0,0,1.7443664926465,0,0,0,2.58598451898645,0,0,0,1.61809774851774,1.36458148381464,0,0,2.58598451898645,0,0,0,0,0,0,0,0,0,1.32443422870218,0,0,0,0,0,1.7666267811907,0,0,0
"GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING",3.71831210214621,0,0,0,3.99897153942177,0,0,0,2.19317750972141,0,0,0,1.56841922542876,0,0,0,4.34749010393707,0,0,0,4.25846093614995,0.909845979446959,0,0,3.89963530172352,0,0,0,1.29387264182627,0,0,0,0.718778967361393,0,2.34709638643289,1.00274614646758,0.0839795182568152,1.18914306279701,0,0,2.47055628733598,0,0,0
