"","0.0_SE_5","0.0_SE_10","0.0_SE_20","0.0_SE_40","0.1_SE_5","0.1_SE_10","0.1_SE_20","0.1_SE_40","0.2_SE_5","0.2_SE_10","0.2_SE_20","0.2_SE_40","0.3_SE_5","0.3_SE_10","0.3_SE_20","0.3_SE_40","1_SE_5","1_SE_10","1_SE_20","1_SE_40","2_SE_5","2_SE_10","2_SE_20","2_SE_40","3.0_SE_5","3.0_SE_10","3.0_SE_20","3.0_SE_40","3.1_SE_5","3.1_SE_10","3.1_SE_20","3.1_SE_40","3.2_SE_5","3.2_SE_10","3.2_SE_20","3.2_SE_40","3.3_SE_5","3.3_SE_10","3.3_SE_20","3.3_SE_40","4_SE_5","4_SE_10","4_SE_20","4_SE_40"
"KEGG_NON_SMALL_CELL_LUNG_CANCER",3.89729539803455,0,0.102234455740164,1.25202372400845,3.5023168802418,0,0,2.47118432209591,1.75343450935156,0,0,0,1.80808331912872,0,0,0,2.28388955829743,0,0,0,1.99532124088641,0,0.691299673354398,0,2.28388955829743,0,1.15086623918763,0,0,0,0.893210033046082,0,2.06373336153401,1.6747541287941,1.53143708293508,1.01268604113348,0.28259688694329,0,0.529864131685917,0,3.02962194980132,0,0,0.72988767885579
"KEGG_PRION_DISEASES",3.89729539803455,0.487640047887935,0,0,5.21136863616757,0,0,0,2.32158689806012,0,0,0,2.51586325036832,0,0,0,4.15709727607117,1.69325163880031,1.36844313550104,0,4.75865409674435,0.854896414989916,0,0.99836381398038,6.45660913809435,1.35307790098856,2.20755586520538,0,2.14880225840824,0,0.736282041892678,0,1.24122718364787,0,1.28037416241942,1.15632779464556,2.45929812978497,0,0,0,2.55152786776872,0.871762645261586,0,0
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",3.81035744609165,0,1.4801642601043,0,4.64691664055577,0,2.22511772241867,0,2.32158689806012,0,1.06995275962593,0,2.37888363271312,0,0,0,3.28417173219219,0,1.12943083607113,0,2.56365530668734,0.854896414989916,1.36844313550104,0,2.74665746082852,0.638660932812776,1.15086623918763,0,1.5268619892041,0,0,0,0.295499339984254,0.801216985598827,0,0,0.28259688694329,0.648839834753467,0,0,1.4437024094231,0,0,0
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",3.81035744609165,0,0,2.37796123169378,5.29791064845428,0,0.644913034136838,2.0927206192944,1.31239514237268,0,0,1.10271096800715,1.95525072491199,0,0,0,3.89729539803455,0,0.102234455740164,0.854896414989916,3.63589737061618,1.4801642601043,1.25202372400845,0,5.52552736072038,1.68872298701008,1.71222624697464,0.644276427579812,1.84691821878259,0,0,0,2.69010650058805,1.41731031439143,2.20465470451112,1.65676946632624,0.82725941315488,0,0,0,2.9113823527155,0,1.07154099491105,0
"KEGG_LONG_TERM_DEPRESSION",3.72322965481612,0.487640047887935,0,1.89645461235977,4.42873832833244,0,1.30695700516516,2.37796123169378,2.32158689806012,0,0.249360090689954,1.10271096800715,1.95525072491199,0,0,0,3.28417173219219,0,0,0,1.99532124088641,0.691299673354398,1.4801642601043,0,2.56365530668734,1.79451832047072,1.27257180398327,0,2.04967400302332,0.840176658984029,2.21081927534226,0,1.61458348614687,1.13492942182571,1.28037416241942,1.15632779464556,1.98105007558322,0,1.29989838271203,0.598408278344898,3.14717519584356,0,0.748589027982302,1.91377546904871
"KEGG_FOCAL_ADHESION",3.63589737061618,0,1.36844313550104,1.12943083607113,4.8644476644158,0,2.76013275554105,3.54834440133316,2.80417067713757,0,0.757406208867337,2.46160167044761,1.80808331912872,0,0.952718351346766,0,3.37250265506292,1.12943083607113,2.65545624818681,0,4.15709727607117,3.10656521088116,3.28417173219219,0,4.24339742533831,1.99996101420039,3.65656495198836,0,1.29659276938906,0,0.893210033046082,0.490973215418905,1.73063834811596,2.15060207850329,1.98883743704544,2.41646737289914,1.17052086271923,1.66647164823545,1.59000701468559,1.31208620273705,2.18081409804911,0,1.4663802296563,0.903538011949583
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",3.63589737061618,0,0,0,6.33200755062992,0,0.221481403194977,0,3.68137418337851,0,0,0,2.51586325036832,0,0,0,1.36844313550104,0,0,0,3.54834440133316,1.58819392976171,0.102234455740164,0.691299673354398,4.07065375793896,0.638660932812776,1.8147008349123,0,1.74274867489286,0,0,0,2.69010650058805,1.13492942182571,1.53143708293508,1.01268604113348,1.98105007558322,0,0.529864131685917,0,1.85866365348191,0,0,0.72988767885579
"KEGG_GNRH_SIGNALING_PATHWAY",3.63589737061618,0,0,2.0927206192944,5.72967573385256,0,2.22511772241867,2.37796123169378,2.69844399355312,0,0,1.10271096800715,1.95525072491199,0,0,0,3.28417173219219,0,0,0,3.10656521088116,1.12943083607113,1.12943083607113,0,4.32956341861511,0.405559379813271,0.879752537093661,2.39346738775188,2.04967400302332,1.36925085317953,0.893210033046082,1.14819641618398,1.49502495391642,1.41731031439143,2.82467305637286,2.31250216989122,1.46226397099707,0,0,0.598408278344898,1.9893969096122,0.132182027351768,0,1.32767801069234
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",3.63589737061618,0,0.487640047887935,1.69325163880031,4.64691664055577,0,1.18147748259535,0.854896414989916,2.43051735565932,0,1.06995275962593,0,2.65129897668662,0,0,0,4.07065375793896,1.36844313550104,0,0.487640047887935,2.8373195912713,0,1.69325163880031,0,4.15709727607117,1.68872298701008,1.60738283195593,0,1.5268619892041,0.840176658984029,0,0,1.10355443042355,0.263576797137358,2.82467305637286,0.854381151489621,1.72901092285047,0,0,0,2.61212914511814,0,1.07154099491105,0
"KEGG_WNT_SIGNALING_PATHWAY",3.63589737061618,0,0,1.4801642601043,5.42759836759811,0.464917147382497,0.738401451915658,2.18885494959431,2.80417067713757,0,0,1.60507596785603,2.51586325036832,0.245262208144096,0,0.914475112724335,3.10656521088116,0.102234455740164,0,0,1.79587002774257,2.56365530668734,2.28388955829743,0,4.41560370451079,0.815421537664167,2.11140466597253,2.00053239970127,0.739061290192454,0,1.5070013906492,0,0,0.263576797137358,0,3.02307395453634,1.72901092285047,1.05544429566898,0,0.598408278344898,2.24359162309785,0.775709776874404,0,1.57287943739985
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",3.54834440133316,2.37796123169378,3.89729539803455,1.4801642601043,4.69047150608592,0.464917147382497,4.41777780183263,1.25202372400845,2.48457121445978,1.13567033146594,3.10494185015236,1.71923940100745,2.37888363271312,1.29867663404978,2.54706671212539,0,2.74665746082852,0.99836381398038,3.37250265506292,2.74665746082852,4.58733758410527,5.6104067637912,5.6104067637912,4.07065375793896,5.6952321294131,5.54501244609756,5.5503300520253,1.89894571960613,2.14880225840824,1.59445294386436,1.82007658365322,0,1.24122718364787,2.15060207850329,3.02544149691269,1.77131292578195,2.22350541731735,2.44494042712058,1.85929420761871,0.598408278344898,2.18081409804911,3.13235829645301,1.81617812210098,2.39203749835903
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",3.54834440133316,0,0,0,6.24608772342468,0,0,0.102234455740164,3.27247731939001,0,0,0,2.37888363271312,0,0,0,2.28388955829743,0,0,0,3.37250265506292,0,0,0,4.15709727607117,1.79451832047072,1.8147008349123,0,1.5268619892041,0,0,0,1.73063834811596,0,1.53143708293508,0,1.17052086271923,0.329547375072187,0.970039399503827,0,1.9893969096122,0,0,1.05634642683528
"KEGG_VIBRIO_CHOLERAE_INFECTION",3.54834440133316,0,1.79587002774257,1.89645461235977,4.8644476644158,0,2.85512064607623,1.79587002774257,2.43051735565932,0.990190976160352,3.10494185015236,2.15247299420437,2.51586325036832,0,1.60724117895674,0,3.28417173219219,1.36844313550104,1.89645461235977,0,3.63589737061618,3.10656521088116,2.56365530668734,0.102234455740164,4.50152604506573,2.10022625942002,3.39267570901859,0,0,2.01122910744787,1.61401050855843,0.867212755703178,0,1.41731031439143,2.20465470451112,1.41722881009334,1.72901092285047,1.05544429566898,1.85929420761871,1.31208620273705,2.67245652714367,0,0,1.91377546904871
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",3.46055280702061,0,0,0,2.16304841073567,0,0,0,1.24381850464402,0,0,0,1.49938964528647,0,0,0,3.28417173219219,0,0,0,1.12943083607113,0,0,0,2.74665746082852,0,0.213335480221433,0,0,0,0,0,0,0.263576797137358,0.999413507540973,0.671043491511148,0,0,0,0,1.58682165100823,0,0,0
"KEGG_PPAR_SIGNALING_PATHWAY",3.46055280702061,0,0,0,5.72967573385256,0,0,0,2.21141794876183,0,0,0.599534428179106,1.80808331912872,0,0,0,2.0927206192944,0,0.691299673354398,0,1.89645461235977,0,0,0,3.63589737061618,0.638660932812776,0,0,1.74274867489286,0,0,0,0,0,0,0,0,0,0,0,0.959265605340225,0,0,0
"KEGG_PROSTATE_CANCER",3.46055280702061,1.89645461235977,2.47118432209591,0,2.9153966388598,0.464917147382497,3.64561411661674,0.99836381398038,1.44441297870561,0.828975492461691,2.00954794896811,0,1.33445264881162,0,2.29008636931366,0,4.07065375793896,1.12943083607113,1.79587002774257,1.89645461235977,2.8373195912713,0.854896414989916,3.37250265506292,1.4801642601043,2.47118432209591,1.79451832047072,3.48088730094507,0,0.24551922355638,0.450892317670548,0.736282041892678,0,0,1.41731031439143,2.41507176839542,1.77131292578195,0,0.648839834753467,1.85929420761871,0,3.02962194980132,0,0.189368313301222,0
"KEGG_TASTE_TRANSDUCTION",3.46055280702061,0,0,0,4.95129946480634,0,0.976980389720942,0,3.11754045654229,0,0,0.323468727728771,2.78542609623644,0,0.952718351346766,0,2.9274952620675,0,0,0,2.18885494959431,0,0,0,2.9274952620675,0,1.60738283195593,0,0,0,0,0,0,0.263576797137358,0.650409211902828,0,0.82725941315488,0,0,1.31208620273705,0.863712608080508,0,0.748589027982302,0
"KEGG_AXON_GUIDANCE",3.37250265506292,0,1.12943083607113,1.25202372400845,5.29791064845428,0.68578124071234,1.48446674401994,2.47118432209591,3.27247731939001,0,0,1.30255008437687,2.91843366047895,0,0,1.10036892900692,3.89729539803455,1.25202372400845,0,1.58819392976171,2.74665746082852,0.854896414989916,0,0,4.41560370451079,0,3.03680151321127,1.52664118585042,1.4139626848923,0,1.16103185808545,0,1.61458348614687,1.6747541287941,1.76555729352866,1.41722881009334,1.46226397099707,1.66647164823545,0,1.31208620273705,2.49063169365385,0,1.21082386974249,1.91377546904871
"KEGG_STARCH_AND_SUCROSE_METABOLISM",3.37250265506292,0,0,0,3.36809480300859,0,0,0,2.32158689806012,0,0,0,0.965073788418235,0,0,0,0.99836381398038,0,0,0,2.18885494959431,1.12943083607113,0,0,2.56365530668734,0,1.27257180398327,0,0.24551922355638,0,0,0,0,0,0,0,0,0,0,0,1.4437024094231,0.132182027351768,0,0
"KEGG_STEROID_BIOSYNTHESIS",3.37250265506292,0,0,0,4.90788437626386,0,0,0,2.37619580132955,0,0,0,2.37888363271312,0,0,0,3.63589737061618,0,0,0,1.99532124088641,0.854896414989916,0,0,4.24339742533831,0,0,0,1.29659276938906,0,0,0,0.787799890829659,0,0,0,0,0,0,0,2.61212914511814,0,0,0
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",3.37250265506292,0,0,0,2.9153966388598,1.14893460144646,1.48446674401994,0,2.21141794876183,0,0,0.599534428179106,2.09901905452098,0,0,0,2.18885494959431,0.691299673354398,0,0,1.69325163880031,0.691299673354398,0,0,2.65545624818681,0,0.802798020728607,0,0,0,0,0,1.10355443042355,0.263576797137358,1.98883743704544,0,0.28259688694329,0,0,0,1.29362983259129,0,0,0
"KEGG_VEGF_SIGNALING_PATHWAY",3.37250265506292,0,0,2.0927206192944,4.60333594650002,0,0,2.0927206192944,2.48457121445978,0,0,0,1.65658042245565,0,0,0,3.19553520409534,0,0,0,2.18885494959431,0,0,0,3.54834440133316,0,0.213335480221433,1.23480692299193,0.739061290192454,0,0,0.490973215418905,1.73063834811596,0,0,0.671043491511148,1.98105007558322,0,0,0,1.04881610907743,0,0,0.514614917887089
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",3.28417173219219,0,1.79587002774257,1.79587002774257,5.21136863616757,0,1.65283810224407,1.4801642601043,2.48457121445978,0,1.06995275962593,0,2.91843366047895,0,0,0,3.19553520409534,0.691299673354398,1.99532124088641,0,2.37796123169378,1.58819392976171,0.854896414989916,0,3.19553520409534,0.405559379813271,3.12627921236746,0,0,0,0,0,0,1.6747541287941,1.76555729352866,0.671043491511148,0.82725941315488,0,1.85929420761871,0,2.42941736047388,0.775709776874404,1.58640885882033,0.981905318815715
"KEGG_BUTANOATE_METABOLISM",3.28417173219219,0,0,0,4.16591405380375,0,0,0,1.98650108888988,0,0,0,1.49938964528647,0,0,0,4.67304490754565,0,0,0,2.37796123169378,0.102234455740164,0,0,3.63589737061618,0,0,0,2.34354168858123,0.450892317670548,0,0,1.10355443042355,0,0,1.01268604113348,0.28259688694329,0,0,0,3.43854152307317,0,0,0
