"","0.0_SE_5","0.0_SE_10","0.0_SE_20","0.0_SE_40","0.1_SE_5","0.1_SE_10","0.1_SE_20","0.1_SE_40","0.2_SE_5","0.2_SE_10","0.2_SE_20","0.2_SE_40","0.3_SE_5","0.3_SE_10","0.3_SE_20","0.3_SE_40","1_SE_5","1_SE_10","1_SE_20","1_SE_40","2_SE_5","2_SE_10","2_SE_20","2_SE_40","3.0_SE_5","3.0_SE_10","3.0_SE_20","3.0_SE_40","3.1_SE_5","3.1_SE_10","3.1_SE_20","3.1_SE_40","3.2_SE_5","3.2_SE_10","3.2_SE_20","3.2_SE_40","3.3_SE_5","3.3_SE_10","3.3_SE_20","3.3_SE_40","4_SE_5","4_SE_10","4_SE_20","4_SE_40"
"REACTOME_AUTOPHAGY",8.26238453672026,2.41298396820845,5.37123777047743,3.16795629165793,9.28318347967338,2.09034886678975,7.21257274660856,2.98343937575107,7.0484482636628,2.12781787297029,5.91509971559657,3.23450342848423,5.65399324840466,1.46692045799,3.55064144285012,0,6.05704905790772,2.98343937575107,4.15410457363469,2.60658594841025,6.22778309157524,5.80045105213063,5.71477322926307,4.4174539990508,10.0300765799332,7.93126403446245,7.70133998260546,2.33369332633197,4.43901423972605,2.0325181152155,2.81649390237529,0,4.26851974170776,3.77445582658096,3.71226462929049,2.47439817835134,3.70387265962136,2.79972021886409,2.70896601291562,1.90664549102957,5.24105171162014,2.54518780018638,3.54521079376831,2.92190925637369
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES",8.26238453672026,2.41298396820845,5.54317843430273,4.06590959836088,9.19761444527153,1.38199276241806,7.39026539519668,4.4174539990508,6.94974915659683,1.89699442279301,6.00710834925806,3.43304998282065,5.40104719473743,1.75020147942845,4.04154001600374,1.6442511713425,6.99339635338139,2.31450103760994,4.50486727993951,3.79987822421536,7.84015282042369,5.19891487926839,5.71477322926307,3.79987822421536,10.0300765799332,7.49565224082955,7.78610141824606,4.58073082518654,3.80589352641227,2.2413684824059,3.18663501134283,0.0471281548453424,4.36614501856105,3.34466665810089,3.51203878700705,2.99959660202385,3.92721776697133,2.28645944453283,2.70896601291562,2.41459547532281,4.78513155603582,2.54518780018638,3.54521079376831,4.07086412610592
"REACTOME_SIGNALING_BY_ERBB4",7.92465267038604,3.16795629165793,5.11259732428656,2.60658594841025,9.36873529697298,2.19829899763931,7.52343437999685,2.60658594841025,6.94974915659683,1.3923082118229,5.73083407369563,2.30426688629492,5.02005859328121,3.08932397300997,3.42640756987384,0.293986107013598,6.31305925025233,2.11336570754445,3.62113271806309,2.21469246595627,7.07823422379404,4.85294969837071,5.37123777047743,3.16795629165793,9.94606207258511,7.58283984335537,7.53172463426643,4.40109965528532,4.70731504375384,3.21601224269952,3.36855494168158,0,4.46354267824218,3.77445582658096,3.51203878700705,2.03045996525589,3.92721776697133,2.92422119432055,2.70896601291562,0.499332100392252,3.38751909526434,3.12401570982108,3.54521079376831,1.76779062473006
"REACTOME_NUCLEAR_SIGNALING_BY_ERBB4",7.84015282042369,1.57331251055501,2.79649630944733,1.2004371438001,9.45427039730302,1.5106784264808,5.19789312383879,1.57331251055501,7.24568557605473,1.65398495924549,2.15138750938675,1.85472011107289,5.27427620843471,1.88400085348355,1.83136649242177,0.927359997093,4.85294969837071,1.79762898109073,2.51030097505442,1.33136135510115,7.50185685557342,4.76614662013539,3.35046098761096,2.41298396820845,9.60986690566434,7.49565224082955,7.70133998260546,4.89352269803386,4.70731504375384,2.64191435708188,1.71364737332997,0.0471281548453424,4.26851974170776,3.77445582658096,3.91096389827208,1.27229299461827,3.92721776697133,3.16994722102689,3.19514422766511,1.77177867005068,2.90323479209705,1.36568970316605,2.07592887038991,3.17742657993495
"REACTOME_NERVOUS_SYSTEM_DEVELOPMENT",7.07823422379404,3.62113271806309,4.85294969837071,5.88605406364434,8.85515541994638,1.63383658865233,6.67845163592232,5.28512657047768,5.66031492204805,2.45879019911524,5.26850539658958,4.40290198396581,5.02005859328121,2.01399421885115,3.30142806174591,3.01246090058255,5.54317843430273,2.11336570754445,3.4410624943173,4.67920419641916,5.97158566558906,5.28512657047768,4.93962115261967,5.28512657047768,7.33251557332146,3.58459721073846,7.06457719497926,3.16182209457859,3.34498778427384,1.81527012369245,3.27781953742475,1.61387313975898,2.96777717932785,3.12634692815537,3.91096389827208,2.99959660202385,3.02034175892699,2.28645944453283,2.70896601291562,1.90664549102957,5.12737423911084,1.79421315456125,2.93726126437938,4.50770769957786
"REACTOME_NEUTROPHIL_DEGRANULATION",6.56855424196731,4.59211408909482,4.67920419641916,3.35046098761096,8.89797954329776,4.0672445174722,5.10736575821663,5.02616814415384,6.25710008489184,4.0850462087758,4.04986888511244,2.62319667885479,4.63674840822883,2.62643667490798,2.7919532193573,1.79634801197293,6.48344250203316,2.11336570754445,3.62113271806309,2.41298396820845,7.92465267038604,5.54317843430273,5.02616814415384,3.53127636825249,8.59972858324122,7.49565224082955,6.59620993421914,2.82796386861246,4.25924704439766,0.716270513710395,2.72232187798861,0,3.57711206667875,3.77445582658096,2.89887208247727,2.6874665180298,3.2509255188944,2.79972021886409,2.95419426503426,0.985765338575948,4.49830049503089,2.66326572464884,2.51697907572516,1.82799454457352
"REACTOME_HEMOSTASIS",6.48344250203316,1.33136135510115,2.70195217617499,3.35046098761096,8.59810269607899,2.40917895047888,3.96246346258557,4.24208468740725,5.85962255043056,1.65398495924549,3.3764154875542,3.43304998282065,4.63674840822883,0,2.92101410970699,2.75632795315035,5.71477322926307,2.51030097505442,2.41298396820845,3.35046098761096,5.80045105213063,4.59211408909482,4.85294969837071,1.33136135510115,7.67106624362022,4.67543555087978,5.65451281411706,3.11458362895626,2.58118815298442,2.2413684824059,2.33662589615391,1.09119411896067,2.96777717932785,2.45001141042015,3.51203878700705,2.2559870707987,3.02034175892699,1.4238296434958,1.64533827823014,1.90664549102957,4.55580086309166,2.83798599058578,3.04013098972277,3.02463887288636
"REACTOME_NEURONAL_SYSTEM",6.39827825758214,1.45508220098549,2.31450103760994,2.11336570754445,6.74860907110535,1.86794293380028,4.10152119255214,4.76614662013539,4.80766774246653,1.52607164110954,2.67853616756586,3.23450342848423,4.25045114242556,0.967845080140247,1.83136649242177,1.94301559874245,5.37123777047743,2.31450103760994,1.79762898109073,1.45508220098549,4.32986364388236,2.31450103760994,2.98343937575107,1.57331251055501,6.14244725347317,3.21116722295169,3.91070047663637,1.11713346741831,1.96659966568318,1.06066535639555,2.03417918766998,1.09119411896067,1.99089554075981,2.21367605035038,2.89887208247727,2.6874665180298,3.02034175892699,1.87640010654551,1.93057331273381,1.90664549102957,3.56588894959404,1.72651184172536,0.631160203989277,1.82799454457352
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",6.31305925025233,1.9051621163945,1.33136135510115,2.70195217617499,7.39554003808333,1.38199276241806,2.91779135131662,3.35046098761096,5.05954334002028,1.52607164110954,2.7804479595645,2.30426688629492,4.3796000370918,0,1.97775728880745,1.31607191079886,5.80045105213063,1.33136135510115,2.79649630944733,2.21469246595627,5.02616814415384,2.21469246595627,2.51030097505442,2.79649630944733,7.75562434827528,4.13426373152453,5.22345664758309,2.33369332633197,2.48216052568242,0.716270513710395,3.63841379852097,0,3.1732252365116,1.43351473352655,3.91096389827208,2.47439817835134,2.78607537225905,1.07198221237735,0.437195077642202,1.63219457406579,4.09358546490731,1.12080612266616,1.32923141953102,1.82799454457352
"REACTOME_AMYLOID_FIBER_FORMATION",5.97158566558906,3.35046098761096,5.88605406364434,0.49688369302109,7.7397082049026,4.44047031332353,6.41070850704737,3.7106585623459,5.56049996648114,3.7899993710706,5.26850539658958,2.1950176764582,3.3312653616765,2.62643667490798,3.30142806174591,0,5.97158566558906,2.11336570754445,2.51030097505442,0.49688369302109,6.31305925025233,4.06590959836088,5.02616814415384,2.01028582288398,6.90851724017807,5.21086711815871,5.9121318971272,1.04250508626519,2.48216052568242,2.2413684824059,2.23734952670567,0.754001398846558,2.96777717932785,2.67994314298409,2.4742859731861,1.27229299461827,2.78607537225905,1.87640010654551,2.70896601291562,0,4.15166321481225,2.42560733778272,2.29980417254574,0
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",5.80045105213063,1.05962243956267,2.21469246595627,2.21469246595627,6.48912492743737,2.51253943086283,3.91597712904041,4.50486727993951,4.50388170171383,0.480251255692493,1.44504384251827,2.0839060893627,3.72904297660121,0.756212994256434,1.52148545534436,0.927359997093,5.02616814415384,2.89030141792826,1.9051621163945,1.45508220098549,4.06590959836088,1.9051621163945,2.51030097505442,0.725104897785938,6.31305925025233,2.63431453605374,4.26463548519266,0.963912455430456,2.17769390536021,1.58610636225121,2.23734952670567,1.09119411896067,1.87327480280745,2.67994314298409,3.10576809411278,2.2559870707987,3.02034175892699,1.87640010654551,1.93057331273381,1.90664549102957,3.56588894959404,1.58724973934025,0.631160203989277,2.17410373091626
"REACTOME_MUSCLE_CONTRACTION",5.71477322926307,1.33136135510115,0.904282314769456,1.45508220098549,7.82567026033888,1.38199276241806,3.01525869598736,2.89030141792826,5.05954334002028,0.930192578268629,1.44504384251827,1.97060982695813,2.92498959323721,0,0,0.293986107013598,3.4410624943173,1.33136135510115,0,0.904282314769456,3.62113271806309,1.45508220098549,2.41298396820845,0,4.4174539990508,0.87674968088892,3.18870137812544,1.18854739514904,1.51239414279666,0,1.48404473327684,0,2.10590596236009,2.45001141042015,2.02747761157746,2.14425497203025,2.30180589765703,1.07198221237735,2.45813202379096,0,2.33525359067445,0,0,0
"REACTOME_SENSORY_PERCEPTION",5.71477322926307,3.2594381813023,4.93962115261967,1.2004371438001,7.65371530490461,3.20983455430235,2.67082734020753,4.50486727993951,4.85812879114876,4.0850462087758,3.27858570472631,3.13441389330633,3.59721292752065,2.62643667490798,1.67979977262592,2.08541659131021,4.85294969837071,1.05962243956267,1.2004371438001,0,5.45725349543105,2.41298396820845,3.79987822421536,0,5.62901697521193,4.31543211779918,5.1369511472316,1.63199116723371,1.74621177250989,1.06066535639555,1.82308999950814,0,1.62788310431782,3.12634692815537,2.4742859731861,1.54522250189642,2.30180589765703,2.67391704612645,2.19971181773472,0.985765338575948,4.03541010153559,2.66326572464884,1.46614538908769,0.257961311755522
"REACTOME_CARDIAC_CONDUCTION",5.54317843430273,0,0.725104897785938,0,7.91160254238773,1.98035318109368,2.62078154899173,1.2004371438001,5.16001134012733,0.734785819880044,1.01314748624342,1.05586541952858,2.21568283770832,0,1.35402633159739,0.293986107013598,2.79649630944733,0.725104897785938,0,0,3.97748477261038,1.57331251055501,2.21469246595627,0,4.32986364388236,0,2.72221694664877,1.25729726384003,1.25756535949474,0,1.48404473327684,0,1.62788310431782,1.7108226779214,2.02747761157746,1.91422599670904,1.78177509840414,0,2.70896601291562,0,3.3277215786816,0,0,0
"REACTOME_ESR_MEDIATED_SIGNALING",5.54317843430273,0.725104897785938,3.16795629165793,2.41298396820845,6.09896284364529,0,3.3040335457844,2.79649630944733,4.14685573904964,1.52607164110954,2.25972241905563,0.406413111535939,3.3312653616765,0,1.97775728880745,0,4.50486727993951,0,2.31450103760994,0.49688369302109,4.32986364388236,3.2594381813023,3.62113271806309,1.57331251055501,6.73862864290992,2.9258390430327,3.37145955058124,0,2.28058103147409,1.33882160481617,1.48404473327684,0,2.21871940219112,1.43351473352655,2.68866899686883,1.79506978943687,2.04795982386482,1.4238296434958,0.969483834162376,0.985765338575948,2.46442321245772,0.717213160521324,1.18339937352176,0.605004853544569
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",5.54317843430273,5.19891487926839,2.60658594841025,0.725104897785938,8.38374138919205,4.62584574333019,2.51993024197186,2.51030097505442,5.85962255043056,3.29071119102001,2.04113007723373,1.73570763961861,4.89257483270703,3.20269732424048,1.35402633159739,0,5.28512657047768,2.70195217617499,0.904282314769456,1.9051621163945,6.48344250203316,4.24208468740725,2.89030141792826,1.9051621163945,8.00912486367353,6.44622737289609,4.70263656859147,1.18854739514904,3.43792491260543,2.44401421689675,0,0,3.37619112139733,2.67994314298409,2.25449212591781,0.956503792616231,3.02034175892699,1.87640010654551,0,0.985765338575948,4.61323152133201,1.03115006124199,0,0.257961311755522
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",5.54317843430273,0,2.11336570754445,3.4410624943173,6.96451470435897,0,3.96246346258557,4.67920419641916,4.14685573904964,0,1.16835122074942,3.23450342848423,3.99080813322156,0,0,1.79634801197293,4.50486727993951,1.57331251055501,2.51030097505442,2.98343937575107,4.67920419641916,1.2004371438001,3.62113271806309,2.79649630944733,5.80045105213063,2.53538146207734,3.2803066268094,0,2.17769390536021,1.06066535639555,2.53148596293269,0.0471281548453424,0.684101951636057,1.43351473352655,2.25449212591781,2.89640108305476,0,1.4238296434958,0.437195077642202,0.499332100392252,3.68403559287172,0.717213160521324,1.96074607045789,1.82799454457352
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2",5.54317843430273,0,0,0,6.5756708410833,0,2.21000392225208,1.05962243956267,3.88968904779131,0,0,0,3.06157483667901,0,0,0,6.90851724017807,0.904282314769456,1.9051621163945,0,4.59211408909482,0,0,1.6872175900178,5.11259732428656,1.91340362706938,1.53652759767555,1.85894416411838,1.51239414279666,0.716270513710395,0,0.0471281548453424,0.684101951636057,1.96856607696757,2.02747761157746,2.47439817835134,1.17829496315692,0,0,0,4.26754253875366,0,0,0.605004853544569
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION",5.45725349543105,1.2004371438001,4.06590959836088,2.21469246595627,6.79181314217274,0,5.33346767359052,2.31450103760994,3.941287105255,0,4.52221369915236,2.51816434932078,3.86021898179298,0,2.12006100814128,1.6442511713425,4.32986364388236,2.01028582288398,3.4410624943173,1.45508220098549,3.35046098761096,1.9051621163945,4.4174539990508,2.21469246595627,5.37123777047743,2.33418720283029,4.78976055129148,0.235928209392858,2.48216052568242,0,2.43462056650004,0,2.43899315057889,2.21367605035038,2.89887208247727,2.47439817835134,2.30180589765703,1.07198221237735,1.93057331273381,1.33281573102804,3.68403559287172,0,2.72908954687652,1.70666330752654
"REACTOME_SIGNALING_BY_NTRKS",5.45725349543105,0,2.21469246595627,2.60658594841025,5.13892266543833,0,1.40784831979678,3.07597274694323,3.52577111604871,0,1.16835122074942,0.788955210200221,2.21568283770832,0,0,0.678951308451982,6.31305925025233,0,1.79762898109073,0.904282314769456,4.32986364388236,1.9051621163945,2.31450103760994,0,5.19891487926839,0.431050600682276,2.72221694664877,1.51276477778707,1.51239414279666,0,0,0,1.36273362513112,0,2.25449212591781,2.58151453137464,0,0,0.437195077642202,0.499332100392252,4.20964757797055,0,0,1.70666330752654
"REACTOME_DEATH_RECEPTOR_SIGNALLING",5.37123777047743,1.33136135510115,4.15410457363469,1.45508220098549,5.96862452054464,1.86794293380028,6.09765412347117,2.01028582288398,3.9927994712581,0,4.14480612803492,1.05586541952858,2.92498959323721,1.31401447438864,2.7919532193573,0,4.4174539990508,0,2.98343937575107,0.904282314769456,3.07597274694323,2.89030141792826,4.06590959836088,1.57331251055501,3.79987822421536,1.8027776229048,4.8767466504969,0,1.74621177250989,0,2.33662589615391,0,1.75250802812799,1.43351473352655,2.89887208247727,2.03045996525589,1.78177509840414,1.07198221237735,1.93057331273381,0,3.02570236683282,2.2428773244775,2.62358780934418,1.16637184115826
"REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND",5.37123777047743,1.9051621163945,2.51030097505442,0.49688369302109,5.88164466373925,0,3.58841990359277,0,3.31524828137514,0,2.57564626986282,0,3.06157483667901,0,1.67979977262592,0,4.4174539990508,0,2.11336570754445,0.49688369302109,2.31450103760994,1.9051621163945,2.41298396820845,1.33136135510115,4.24208468740725,0,2.03063192069058,0,0.580047009949285,0,1.23337597298773,0,2.21871940219112,0,2.68866899686883,1.79506978943687,3.02034175892699,0,1.3335236803575,0.985765338575948,2.46442321245772,0,0,0
"REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",5.37123777047743,0.49688369302109,1.79762898109073,0.725104897785938,7.48163242711949,1.86794293380028,3.01525869598736,1.79762898109073,3.52577111604871,0.930192578268629,0,0,3.99080813322156,0,0.972496291686512,0,4.85294969837071,2.51030097505442,1.57331251055501,2.60658594841025,5.02616814415384,4.4174539990508,3.62113271806309,2.31450103760994,7.92465267038604,4.13426373152453,3.00396151989431,0.880290427298644,3.15773622500463,0,0,0,2.86394917180503,1.96856607696757,0.943144259970902,2.6874665180298,3.47858290127661,0.603428339229289,0,1.33281573102804,4.20964757797055,0,0,0
"REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION",5.28512657047768,0,0,0,4.56552268240986,0,0,0,3.5780831428812,0,0,0,2.36214542183132,0,0,0,4.06590959836088,0,0,0,2.01028582288398,0,0,1.33136135510115,3.97748477261038,0,0,0.577086652807577,2.38200889679491,0,0,0,1.87327480280745,0,2.02747761157746,2.58151453137464,0,0,0,0,4.61323152133201,0.832092121651364,0,0
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",5.28512657047768,1.6872175900178,2.51030097505442,2.79649630944733,7.00766254041616,0,3.16027238955159,3.62113271806309,3.7862211855063,0,1.44504384251827,3.53160215310157,3.3312653616765,0,0.972496291686512,0,4.59211408909482,1.6872175900178,1.57331251055501,0,3.79987822421536,2.51030097505442,3.4410624943173,1.2004371438001,5.37123777047743,2.73230362950816,3.77695573378475,2.28269591978288,1.96659966568318,0,1.0956352108367,0.0471281548453424,0.684101951636057,1.7108226779214,2.02747761157746,2.58151453137464,2.30180589765703,0.603428339229289,1.3335236803575,0.985765338575948,3.3277215786816,2.36518048714474,2.29980417254574,1.24106582537984
"REACTOME_ION_HOMEOSTASIS",5.28512657047768,0,1.57331251055501,0,7.39554003808333,1.38199276241806,1.99527466789406,0,4.24918957275463,0,0,1.4192275685255,2.50590290376629,0,0.972496291686512,0,3.35046098761096,0.904282314769456,0,0,3.2594381813023,0.904282314769456,1.57331251055501,0,4.50486727993951,0.87674968088892,2.23486736992195,0.577086652807577,1.25756535949474,0,0.944853129535697,0,1.87327480280745,2.21367605035038,1.79042940389123,2.2559870707987,1.78177509840414,1.07198221237735,0,0,2.06975034015209,0,0,0
"REACTOME_MITOTIC_PROMETAPHASE",5.28512657047768,0,0,2.60658594841025,5.62024637857733,0,1.27524000432286,1.45508220098549,3.5780831428812,0,1.01314748624342,0,2.78700881411261,0,0,0,3.7106585623459,0,0,0,2.79649630944733,1.57331251055501,0,1.79762898109073,4.32986364388236,0,0.541158601382208,0,1.74621177250989,0,0,0,1.99089554075981,0.733640165101713,2.25449212591781,2.2559870707987,2.04795982386482,0,0.969483834162376,1.90664549102957,2.96460228584473,0.832092121651364,0.631160203989277,0.722318809887752
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION",5.28512657047768,1.2004371438001,1.6872175900178,3.35046098761096,6.31586830447413,0,2.81961142305403,3.2594381813023,4.50388170171383,0,1.44504384251827,2.0839060893627,4.7648128582504,0,2.25906386220597,0,4.76614662013539,1.33136135510115,1.9051621163945,0.49688369302109,4.15410457363469,1.05962243956267,2.01028582288398,1.57331251055501,4.93962115261967,2.2316173833135,2.5304651200138,1.63199116723371,1.96659966568318,1.33882160481617,1.71364737332997,0.754001398846558,0.889273872747451,2.21367605035038,3.10576809411278,2.47439817835134,3.2509255188944,1.87640010654551,0.969483834162376,1.63219457406579,3.44714003414138,0,1.59645421811058,1.76779062473006
"REACTOME_NGF_STIMULATED_TRANSCRIPTION",5.28512657047768,0,0,3.2594381813023,4.69837571727107,0,0.978927838339018,4.15410457363469,4.35125264429855,0,0,1.13438671964084,3.06157483667901,0,0,2.22438463217503,5.45725349543105,0,2.11336570754445,0,4.4174539990508,0,0,0,4.15410457363469,0,2.5304651200138,1.91379228639069,1.96659966568318,0,0,0,2.32966146507563,0,2.02747761157746,2.14425497203025,1.17829496315692,0,0.437195077642202,0,4.03541010153559,0,0,0.722318809887752
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT",5.19891487926839,0,1.05962243956267,0,6.53240450932189,0,0,0,3.63027917687754,0,0,0,3.19694920394508,0,0.397284981238564,0,3.79987822421536,0,0,0,2.51030097505442,0.904282314769456,0,0,4.85294969837071,1.68912206320484,2.81683467156119,0,1.6313399419483,0,0.562665198130776,0,1.49842323503553,1.7108226779214,2.68866899686883,2.6874665180298,3.02034175892699,0,1.93057331273381,0.499332100392252,2.84158195239982,0,0,0
"REACTOME_ION_CHANNEL_TRANSPORT",5.19891487926839,0,4.32986364388236,2.70195217617499,7.22324687745848,1.86794293380028,5.33346767359052,2.70195217617499,3.83800168285711,1.250798746403,4.42818164203602,2.7271539784716,3.86021898179298,0.756212994256434,2.52937457139046,1.4850312962009,6.39827825758214,1.79762898109073,4.67920419641916,2.01028582288398,5.28512657047768,2.41298396820845,4.06590959836088,2.21469246595627,5.28512657047768,1.91340362706938,4.527941373596,1.63199116723371,1.25756535949474,0,2.43462056650004,0.0471281548453424,1.49842323503553,1.12202122377661,2.02747761157746,2.79239036248232,2.54707199817602,0,1.93057331273381,0.499332100392252,4.03541010153559,0.717213160521324,3.74388111959979,1.82799454457352
"REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES",5.11259732428656,0,0.49688369302109,0,7.13704331520419,0.7551250344981,2.41795703843289,0.49688369302109,3.83800168285711,0,0,1.13438671964084,3.19694920394508,0,1.17347154550771,0,3.16795629165793,0.725104897785938,0,0,3.79987822421536,0.904282314769456,1.6872175900178,0,4.59211408909482,0,1.08524093540446,0,0.580047009949285,0,1.0956352108367,0.0471281548453424,0.684101951636057,1.12202122377661,0.943144259970902,1.91422599670904,0,0,0,0,2.2038419726846,0,0,0
"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",5.11259732428656,3.35046098761096,4.06590959836088,1.57331251055501,6.96451470435897,3.87914344270965,0.978927838339018,3.35046098761096,4.75716084810867,3.29071119102001,2.04113007723373,2.02755423438366,3.86021898179298,2.62643667490798,0.972496291686512,0,4.59211408909482,1.2004371438001,0,0,5.02616814415384,1.33136135510115,1.9051621163945,1.79762898109073,4.32986364388236,3.21116722295169,2.13360525316609,0,2.28058103147409,0,0,0,1.62788310431782,2.21367605035038,0,0,1.17829496315692,2.01645378632683,0,0,3.68403559287172,0,0.310630116526563,0
"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",5.11259732428656,0,0.904282314769456,3.07597274694323,4.43229811470751,0,1.99527466789406,3.4410624943173,4.24918957275463,1.3923082118229,0,0.884685793565096,2.78700881411261,0,0,1.6442511713425,5.97158566558906,1.2004371438001,0.904282314769456,0,4.50486727993951,2.21469246595627,0.904282314769456,0,3.79987822421536,0,2.72221694664877,1.45130038304335,2.17769390536021,0,0,0,0,0,2.25449212591781,2.14425497203025,0,0,0.969483834162376,0.77479229876035,3.62503371526799,0.584268667981845,0,0
"REACTOME_RHO_GTPASE_CYCLE",5.11259732428656,2.01028582288398,4.06590959836088,2.01028582288398,6.96451470435897,1.1001405060687,5.06205632274349,2.98343937575107,2.77735291994079,0.480251255692493,3.27858570472631,2.1950176764582,3.99080813322156,0,2.12006100814128,0.678951308451982,4.85294969837071,2.01028582288398,3.7106585623459,2.11336570754445,3.16795629165793,2.98343937575107,4.15410457363469,1.05962243956267,5.97158566558906,2.53538146207734,5.05033513013296,2.33369332633197,1.25756535949474,2.44401421689675,1.92978773622028,0,1.87327480280745,2.67994314298409,2.89887208247727,2.6874665180298,2.04795982386482,2.01645378632683,2.19971181773472,1.90664549102957,3.26773739797395,0,2.18883423034747,1.0064253570935
"REACTOME_RHO_GTPASE_EFFECTORS",5.11259732428656,0.904282314769456,2.01028582288398,2.41298396820845,6.79181314217274,0,2.62078154899173,3.35046098761096,3.7862211855063,0,1.5725097274332,1.20944289244931,3.06157483667901,0,1.97775728880745,0,4.67920419641916,3.07597274694323,2.51030097505442,1.2004371438001,5.02616814415384,2.89030141792826,3.88881366570111,0,5.54317843430273,2.63431453605374,3.82160659933708,0.438895635926376,2.38200889679491,0,0,1.36720983507292,2.10590596236009,1.43351473352655,2.89887208247727,2.89640108305476,2.78607537225905,1.4238296434958,1.93057331273381,1.90664549102957,3.86025201535468,0.100663841563412,1.18339937352176,2.87025407151696
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS",5.02616814415384,0,0,0,5.79459078719828,0,2.51993024197186,0,3.10236046100927,0,0,0,2.50590290376629,0,1.52148545534436,0,4.24208468740725,0,0,0,2.51030097505442,0,0,0,4.4174539990508,0.685797949905534,0,0,1.25756535949474,0,0,0,0,0.733640165101713,2.4742859731861,1.54522250189642,2.54707199817602,0,0,0,2.46442321245772,0,0,0
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",5.02616814415384,2.11336570754445,5.02616814415384,2.51030097505442,6.09896284364529,0,6.32134447090829,1.45508220098549,3.47333763233341,1.77732475740655,5.1757110534319,2.1950176764582,2.36214542183132,0,3.17561120445104,0.927359997093,4.15410457363469,2.41298396820845,3.4410624943173,2.31450103760994,4.4174539990508,4.32986364388236,5.11259732428656,2.70195217617499,6.65361561437437,4.76501760516776,6.34011944554683,1.63199116723371,2.28058103147409,2.83608718140631,2.43462056650004,0.754001398846558,2.10590596236009,0.733640165101713,3.10576809411278,1.54522250189642,2.04795982386482,2.01645378632683,2.19971181773472,0,2.90323479209705,1.44157600888441,3.54521079376831,0.257961311755522
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2",5.02616814415384,2.60658594841025,0.904282314769456,2.98343937575107,6.87818640835138,1.98035318109368,2.91779135131662,2.89030141792826,4.14685573904964,1.09852805997296,2.47165229795573,1.48524315090199,3.86021898179298,0.756212994256434,1.52148545534436,0.678951308451982,5.11259732428656,0,1.6872175900178,2.60658594841025,4.32986364388236,2.31450103760994,2.31450103760994,2.21469246595627,7.33251557332146,3.21116722295169,4.78976055129148,1.45130038304335,2.17769390536021,0,3.00274815252271,0.0471281548453424,3.4768841047733,1.12202122377661,3.3099966044674,2.6874665180298,1.78177509840414,0,1.3335236803575,0.985765338575948,3.97713263659952,1.12080612266616,2.40911191381151,0
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53",5.02616814415384,0.725104897785938,3.79987822421536,2.89030141792826,5.92514362886497,0.521843063934565,5.7837374718323,1.57331251055501,2.83207788448673,0.930192578268629,4.98974203017777,1.35145549757061,2.64740658700544,0,2.92101410970699,0,6.31305925025233,0.904282314769456,3.35046098761096,0,4.32986364388236,2.21469246595627,5.11259732428656,1.57331251055501,5.19891487926839,2.53538146207734,4.44035162909397,0,1.96659966568318,1.06066535639555,2.90994622646946,0,1.36273362513112,2.21367605035038,3.3099966044674,3.50592268368186,0.787579957455613,1.07198221237735,1.93057331273381,1.63219457406579,3.80163837733478,0,2.83361145240993,1.38276384755536
"REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS",4.93962115261967,0,1.45508220098549,0.904282314769456,5.88164466373925,0,1.94026537795908,1.57331251055501,3.5780831428812,0,0.628460028288164,0,3.46465079799192,0,0,0,4.4174539990508,0,0,0.725104897785938,3.79987822421536,0,0,0,4.93962115261967,1.57176941751323,0.541158601382208,1.11713346741831,1.74621177250989,1.33882160481617,0,0.0471281548453424,0,1.7108226779214,2.4742859731861,2.03045996525589,3.2509255188944,1.25559592628258,0,1.63219457406579,2.96460228584473,0.717213160521324,0.310630116526563,0.722318809887752
